"type"|"right"|"occurrenceID_GBIF"|"rightsHolder"|"modified"|"institutionCode"|"collectionCode"|"catalogNumber"|"recordNumber"|"recordedBy"|"eventDate"|"year"|"month"|"day"|"occurrenceRemarks"|"fieldNotes"|"country"|"stateProvince"|"municipality"|"locality"|"minimumElevationInMeters"|"maximumElevationInMeters"|"verbatimLatitude"|"verbatimLongitude"|"decimalLatitude"|"decimalLongitude"|"identifiedBy"|"dateIdentified"|"identificationRemarks"|"identificationQualifier"|"typeStatus"|"scientifname"|"family"|"genus"|"specificEpithet"|"infraspecificEpithet"|"taxonRank"|"scientificNameAuthorship"|"Clado"|"fieldnumber"|"kingdom"|"phylum"|"otherCatalogNumbers"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559669"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01559669"|"12122"|"A.M.Amorim"|"2023-8-18"|"2023"|"8"|"18"|"Liana robusta, ca. 8 m alt. Folíolos verdes, algo discolores na face inferior. Raque e cálice levemente ferrugíneo. Pétalas alvo-amareladas, frutos jovens, verdes"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Trilha Histórica."|""|""|""|""|"-17.0783334"|"-39.2677778"|""|""|""|""|""|"SAPINDACEAE"|"SAPINDACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872795"
"Collection"|"Creative Commons"|"urn:catalog:UB:111840"|"UB"|"2022-02-05"|"UB"|"UB"|"UB0111840"|"81"|"Dantas, TS"|"2013-9-14"|"2013"|"9"|"14"|""|""|"Brasil"|"Bahia"|""|"Parque Nacional do Descobrimento."|"39"|"39"|""|""|"-17.0730556"|"-39.3377777"|"Silva, CFS"|"19/2/2021"|""|""|""|"ORCHIDACEAE"|"ORCHIDACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"UB 206275"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551638"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551638"|"8971"|"P. Labiak"|"2024-4-22"|"2024"|"4"|"22"|"Herbacea 30 cm. Sépalas verdes; corola lilás com base branca."|""|"Brasil"|"Bahia"|"Prado"|"Estrada da Sede do ICMBio para a lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|""|""|""|""|""|"Ruellia"|"ACANTHACEAE"|"Ruellia"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869755"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551484"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551484"|"5747"|"H. Medeiros"|"2024-5-1"|"2024"|"5"|"1"|"Árvore 12,6 m, estéril. Placa 197."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Sul""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"Alseis"|"RUBIACEAE"|"Alseis"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869625"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559813"|"RB"|"2024-08-20"|"RB"|"RB"|"RB01559813"|"12155"|"A.M.Amorim"|"2023-8-18"|"2023"|"8"|"18"|"Arbusto ca. 2,5m alt. Folhas algo discolores, face inferior castanho-claro. Frutos imaturos verdes a nigrescentes quando maduros"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo Trilha do Macaco Prego."|""|""|""|""|"-17.1411111"|"-39.4136111"|""|""|""|""|""|"HYPERICACEAE"|"HYPERICACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872841"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551480"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551480"|"5743"|"H. Medeiros"|"2024-5-1"|"2024"|"5"|"1"|"Árvore 10 m, estéril. Placa 230."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Sul""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"LEGUMINOSAE"|"LEGUMINOSAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869621"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560029"|"RB"|"2024-08-22"|"RB"|"RB"|"RB01560029"|"4235"|"C.N. Fraga"|"2024-4-29"|"2024"|"4"|"29"|"Lianescente. Folhas verde discolores. Frutos verdes"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gameleira."|"90"|""|""|""|"-17.1338889"|"-39.3325000"|""|""|""|""|""|"MENISPERMACEAE"|"MENISPERMACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872998"
"Collection"|"Creative Commons"|"urn:catalog:UB:1202395"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1202395"|"942"|"Faria, ALA"|"2013-9-13"|"2013"|"9"|"13"|"Associado com Plagiochila sp. e Leucoloma triforme; Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"6/6/2014"|""|""|""|"Zelometeorium patulum (Hedw.) Manuel"|"BRACHYTHECIACEAE"|"Zelometeorium"|"patulum"|""|"specie"|"(Hedw.) Manuel"|"Musgos"|""|"Plantae"|""|"UB 196084"
"Collection"|"Creative Commons"|"urn:catalog:UB:1073754"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1073754"|"573"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"85"|"85"|""|""|"-17.1311111"|"-39.3955555"|"Sousa, RV"|"2/2014"|""|""|""|"LEJEUNEACEAE"|"LEJEUNEACEAE"|""|""|""|"family"|""|"Briófitas"|""|"Plantae"|""|"UB 196435"
"Collection"|"Creative Commons"|"urn:catalog:UB:1196326"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1196326"|"933"|"Faria, ALA"|"2013-9-13"|"2013"|"9"|"13"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"24/6/2014"|""|""|""|"Fissidens saprophilus Broth."|"FISSIDENTACEAE"|"Fissidens"|"saprophilus"|""|"specie"|"Broth."|"Musgos"|""|"Plantae"|""|"UB 196075"
"Collection"|"Creative Commons"|"urn:catalog:UB:1199010"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1199010"|"495"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Associado com Schlotheimia rugifolia; Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"5/2/2014"|""|""|""|"Groutiella apiculata (Hook.) H.A.Crum & Steere"|"ORTHOTRICHACEAE"|"Groutiella"|"apiculata"|""|"specie"|"(Hook.) H.A.Crum & Steere"|"Musgos"|""|"Plantae"|""|"UB 196361"
"Collection"|"Creative Commons"|"urn:catalog:UB:1205594"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1205594"|"982"|"Faria, ALA"|"2013-9-14"|"2013"|"9"|"14"|"Solo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Sousa, RV"|"13/5/2014"|""|""|""|"Taxithelium minutulum Camara, P.S. & Carvalho-Silva, M."|"PYLAISIADELPHACEAE"|"Taxithelium"|"minutulum"|""|"specie"|"Camara, P.S. & Carvalho-Silva, M."|"Musgos"|""|"Plantae"|""|"UB 196124"
"Collection"|"Creative Commons"|"urn:catalog:UB:1253267"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1253267"|"502"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"29"|"29"|""|""|"-17.0816667"|"-39.2650000"|"Sousa, RV"|"2/2014"|""|""|""|"Sematophyllum adnatum (Michx.) Brid."|"SEMATOPHYLLACEAE"|"Sematophyllum"|"adnatum"|""|"specie"|"(Michx.) Brid."|"Musgos"|""|"Plantae"|""|"UB 196368"
"Collection"|"Creative Commons"|"urn:catalog:UB:1072171"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1072171"|"497"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"5/2/2014"|""|""|""|"Isopterygium tenerum (Sw.) Mitt."|"PYLAISIADELPHACEAE"|"Isopterygium"|"tenerum"|""|"specie"|"(Sw.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196363"
"Collection"|"Creative Commons"|"urn:catalog:UB:1362949"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1362949"|"978"|"Faria, ALA"|"2013-9-14"|"2013"|"9"|"14"|"Solo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"58"|"58"|""|""|""|""|""|""|""|""|""|"HEPATICAE"|"HEPATICAE"|""|""|""|"family"|""|"Hepáticas"|""|"Plantae"|""|"UB 196120"
"Collection"|"Creative Commons"|"urn:catalog:UB:1205596"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1205596"|"561"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Associado com Lejeuneaceae; Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"43"|"43"|""|""|"-17.0730556"|"-39.3377777"|"Sousa, RV"|"2/2014"|""|""|""|"Taxithelium minutulum Camara, P.S. & Carvalho-Silva, M."|"PYLAISIADELPHACEAE"|"Taxithelium"|"minutulum"|""|"specie"|"Camara, P.S. & Carvalho-Silva, M."|"Musgos"|""|"Plantae"|""|"UB 196424"
"Collection"|"Creative Commons"|"urn:catalog:UB:1075812"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1075812"|"949"|"Faria, ALA"|"2013-9-13"|"2013"|"9"|"13"|"Associado com Lejeuneaceae; Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"6/6/2014"|""|""|""|"Octoblepharum pulvinatum (Dozy & Molk.) Mitt."|"CALYMPERACEAE"|"Octoblepharum"|"pulvinatum"|""|"specie"|"(Dozy & Molk.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196091"
"Collection"|"Creative Commons"|"urn:catalog:UB:1060599"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1060599"|"83"|"Dantas, TS"|"2013-9-14"|"2013"|"9"|"14"|""|""|"Brasil"|"Bahia"|""|"Parque Nacional do Descobrimento."|"77"|"77"|""|""|"-17.1311111"|"-39.3955555"|"Dantas, TS"|"2013"|""|""|""|"Piper amalago Infr. medium"|"PIPERACEAE"|"Piper"|"amalago"|"medium"|"Infr."|"L."|"Angiospermas"|""|"Plantae"|""|"UB 206277"
"Collection"|"Creative Commons"|"urn:catalog:UB:1227966"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1227966"|"935"|"Faria, ALA"|"2013-9-13"|"2013"|"9"|"13"|"Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"13/5/2014"|""|""|""|"Syrrhopodon incompletus Schwägr."|"CALYMPERACEAE"|"Syrrhopodon"|"incompletus"|""|"specie"|"Schwägr."|"Musgos"|""|"Plantae"|""|"UB 196077"
"Collection"|"Creative Commons"|"urn:catalog:UB:1025628"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1025628"|"937"|"Faria, ALA"|"2013-9-13"|"2013"|"9"|"13"|"Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"13/5/2014"|""|""|""|"Zelometeorium patulum (Hedw.) Manuel"|"BRACHYTHECIACEAE"|"Zelometeorium"|"patulum"|""|"specie"|"(Hedw.) Manuel"|"Musgos"|""|"Plantae"|""|"UB 196079"
"Collection"|"Creative Commons"|"urn:catalog:UB:1266635"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1266635"|"557"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Solo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"43"|"43"|""|""|"-17.0730556"|"-39.3377777"|"Sousa, RV"|"2/2014"|""|""|""|"Campylopus trachyblepharon (Müll.Hal.) Mitt."|"LEUCOBRYACEAE"|"Campylopus"|"trachyblepharon"|""|"specie"|"(Müll.Hal.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196420"
"Collection"|"Creative Commons"|"urn:catalog:UB:1071034"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1071034"|"559"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"43"|"43"|""|""|"-17.0730556"|"-39.3377777"|"Sousa, RV"|"2/2014"|""|""|""|"Rosulabryum billarderi (Schwägr.) Spence"|"BRYACEAE"|"Rosulabryum"|"billarderi"|""|"specie"|"(Schwägr.) Spence"|"Musgos"|""|"Plantae"|""|"UB 196422"
"Collection"|"Creative Commons"|"urn:catalog:UB:1156592"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1156592"|"525"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Sousa, RV"|"2/2014"|""|""|""|"Octoblepharum"|"CALYMPERACEAE"|"Octoblepharum"|""|""|"genus"|""|"Musgos"|""|"Plantae"|""|"UB 196391"
"Collection"|"Creative Commons"|"urn:catalog:UB:1043052"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1043052"|"508"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"29"|"29"|""|""|"-17.0816667"|"-39.2650000"|"Sousa, RV"|"2/2014"|""|""|""|"Campylopus trachyblepharon (Müll.Hal.) Mitt."|"LEUCOBRYACEAE"|"Campylopus"|"trachyblepharon"|""|"specie"|"(Müll.Hal.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196374"
"Collection"|"Creative Commons"|"urn:catalog:UB:1062179"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1062179"|"517"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Sousa, RV"|"2/2014"|""|""|""|"Taxithelium planum (Brid.) Mitt."|"PYLAISIADELPHACEAE"|"Taxithelium"|"planum"|""|"specie"|"(Brid.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196382"
"Collection"|"Creative Commons"|"urn:catalog:UB:1266527"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1266527"|"967"|"Faria, ALA"|"2013-9-14"|"2013"|"9"|"14"|"Solo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Faria, ALA"|"2/2014"|""|""|""|"Campylopus fragilis (Brid.) Bruch & Schimp."|"LEUCOBRYACEAE"|"Campylopus"|"fragilis"|""|"specie"|"(Brid.) Bruch & Schimp."|"Musgos"|""|"Plantae"|""|"UB 196109"
"Collection"|"Creative Commons"|"urn:catalog:UB:1217243"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1217243"|"577"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"85"|"85"|""|""|"-17.1311111"|"-39.3955555"|"Sousa, RV"|"3/2014"|""|""|""|"LEJEUNEACEAE"|"LEJEUNEACEAE"|""|""|""|"family"|""|"Briófitas"|""|"Plantae"|""|"UB 196439"
"Collection"|"Creative Commons"|"urn:catalog:UB:1253636"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1253636"|"550"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"48"|"48"|""|""|"-17.0422222"|"-39.3480555"|"Sousa, RV"|"2/2014"|""|""|""|"Sematophyllum subsimplex (Hedw.) Mitt."|"SEMATOPHYLLACEAE"|"Sematophyllum"|"subsimplex"|""|"specie"|"(Hedw.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196413"
"Collection"|"Creative Commons"|"urn:catalog:UB:1347837"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1347837"|"506"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"29"|"29"|""|""|""|""|"Sousa, RV"|"2/2014"|""|""|""|"Sematophyllum beyrichii (Hornsch.) Broth."|"SEMATOPHYLLACEAE"|"Sematophyllum"|"beyrichii"|""|"specie"|"(Hornsch.) Broth."|"Musgos"|""|"Plantae"|""|"UB 196372"
"Collection"|"Creative Commons"|"urn:catalog:UB:1253266"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1253266"|"493"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"5/2/2014"|""|""|""|"Sematophyllum adnatum (Michx.) Brid."|"SEMATOPHYLLACEAE"|"Sematophyllum"|"adnatum"|""|"specie"|"(Michx.) Brid."|"Musgos"|""|"Plantae"|""|"UB 196359"
"Collection"|"Creative Commons"|"urn:catalog:UB:1194154"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1194154"|"556"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Associado com Rosulabryum billarderi; Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"43"|"43"|""|""|"-17.0730556"|"-39.3377777"|"Sousa, RV"|"2/2014"|""|""|""|"Hypnella pallescens (Hook.) A.Jaeger"|"PILOTRICHACEAE"|"Hypnella"|"pallescens"|""|"specie"|"(Hook.) A.Jaeger"|"Musgos"|""|"Plantae"|""|"UB 196419"
"Collection"|"Creative Commons"|"urn:catalog:UB:1283560"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1283560"|"519"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Associado com Syrrhopodon sp; Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Sousa, RV"|"2/2014"|""|""|""|"LEJEUNEACEAE"|"LEJEUNEACEAE"|""|""|""|"family"|""|"Briófitas"|""|"Plantae"|""|"UB 196384"
"Collection"|"Creative Commons"|"urn:catalog:UB:1060588"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1060588"|"84"|"Dantas, TS"|"2013-9-14"|"2013"|"9"|"14"|""|""|"Brasil"|"Bahia"|""|"Parque Nacional do Descobrimento."|"77"|"77"|""|""|"-17.1311111"|"-39.3955555"|"Dantas, TS"|"2013"|""|""|""|"Piper amalago Infr. medium"|"PIPERACEAE"|"Piper"|"amalago"|"medium"|"Infr."|"L."|"Angiospermas"|""|"Plantae"|""|"UB 206278"
"Collection"|"Creative Commons"|"urn:catalog:UB:1215629"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1215629"|"496"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Solo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"5/2/2014"|""|""|""|"Isopterygium tenerum (Sw.) Mitt."|"PYLAISIADELPHACEAE"|"Isopterygium"|"tenerum"|""|"specie"|"(Sw.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196362"
"Collection"|"Creative Commons"|"urn:catalog:UB:1093800"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1093800"|"507"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"29"|"29"|""|""|"-17.0816667"|"-39.2650000"|"Sousa, RV"|"2/2014"|""|""|""|"Sematophyllum subsimplex (Hedw.) Mitt."|"SEMATOPHYLLACEAE"|"Sematophyllum"|"subsimplex"|""|"specie"|"(Hedw.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196373"
"Collection"|"Creative Commons"|"urn:catalog:UB:1247018"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1247018"|"79"|"Dantas, TS"|"2013-9-14"|"2013"|"9"|"14"|""|""|"Brasil"|"Bahia"|""|"Parque Nacional do Descobrimento."|"6"|"6"|""|""|"-17.0422222"|"-39.3480555"|""|""|""|""|""|"PIPERACEAE"|"PIPERACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"UB 206273"
"Collection"|"Creative Commons"|"urn:catalog:UB:1069819"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1069819"|"533"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Associado com Zalometeorium patulum; Tronco vivo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Sousa, RV"|"2/2014"|""|""|""|"Radula"|"RADULACEAE"|"Radula"|""|""|"genus"|""|"Hepáticas"|""|"Plantae"|""|"UB 196398"
"Collection"|"Creative Commons"|"urn:catalog:UB:1073753"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1073753"|"518"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Sousa, RV"|"2/2014"|""|""|""|"LEJEUNEACEAE"|"LEJEUNEACEAE"|""|""|""|"family"|""|"Briófitas"|""|"Plantae"|""|"UB 196383"
"Collection"|"Creative Commons"|"urn:catalog:UB:1347051"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1347051"|"492"|"Sousa, RV"|"2013-9-13"|"2013"|"9"|"13"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"51"|"51"|""|""|""|""|"Sousa, RV"|"5/2/2014"|""|""|""|"Schlotheimia rugifolia (Hook.) Schwägr."|"ORTHOTRICHACEAE"|"Schlotheimia"|"rugifolia"|""|"specie"|"(Hook.) Schwägr."|"Musgos"|""|"Plantae"|""|"UB 196358"
"Collection"|"Creative Commons"|"urn:catalog:UB:1043053"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1043053"|"555"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Solo"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"43"|"43"|""|""|"-17.0730556"|"-39.3377777"|"Sousa, RV"|"2/2014"|""|""|""|"Campylopus trachyblepharon (Müll.Hal.) Mitt."|"LEUCOBRYACEAE"|"Campylopus"|"trachyblepharon"|""|"specie"|"(Müll.Hal.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196418"
"Collection"|"Creative Commons"|"urn:catalog:UB:1253288"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1253288"|"513"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Sousa, RV"|"2/2014"|""|""|""|"Sematophyllum beyrichii (Hornsch.) Broth."|"SEMATOPHYLLACEAE"|"Sematophyllum"|"beyrichii"|""|"specie"|"(Hornsch.) Broth."|"Musgos"|""|"Plantae"|""|"UB 196379"
"Collection"|"Creative Commons"|"urn:catalog:UB:1253635"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1253635"|"536"|"Sousa, RV"|"2013-9-14"|"2013"|"9"|"14"|"Associado com Adelanthaceae; Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento, Mata Atlântica."|"58"|"58"|""|""|"-17.0558333"|"-39.3386111"|"Sousa, RV"|"2/2014"|""|""|""|"Sematophyllum subsimplex (Hedw.) Mitt."|"SEMATOPHYLLACEAE"|"Sematophyllum"|"subsimplex"|""|"specie"|"(Hedw.) Mitt."|"Musgos"|""|"Plantae"|""|"UB 196401"
"Collection"|"Creative Commons"|"urn:catalog:UB:1242035"|"UB"|"2022-02-05"|"UB"|"UB"|"UB1242035"|"946"|"Faria, ALA"|"2013-9-13"|"2013"|"9"|"13"|"Tronco morto"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|"51"|"51"|""|""|"-17.0905555"|"-39.3252778"|"Sousa, RV"|"20/5/2014"|""|""|""|"Taxithelium minutulum Camara, P.S. & Carvalho-Silva, M."|"PYLAISIADELPHACEAE"|"Taxithelium"|"minutulum"|""|"specie"|"Camara, P.S. & Carvalho-Silva, M."|"Musgos"|""|"Plantae"|""|"UB 196088"
"Collection"|"Creative Commons"|"urn:catalog:VIES:62744"|"VIES"|"2025-01-08"|"VIES"|"VIES"|"VIES062744"|"1630"|"Fernandez, E.P."|"2023-8-17"|"2023"|"8"|"17"|"Arbusto c/ cerca de 2,0 m, terrícola, semi-heliófila, ocasional; folhas verdes levemente hirsutas, discolores; flores alvas; frutos verdes maduros"|""|"Brasil"|"Bahia"|"Prado"|"Base Serra Delta, Trilha do Macaco Prego. Parque Nacional do Descobrimento"|"65"|"82"|""|""|"-17.1411111"|"-39.4136111"|"L.L. Giacomin"|"1/2025"|""|""|""|"Solanum asperum Rich."|"SOLANACEAE"|"Solanum"|"asperum"|""|"specie"|"Rich."|"Angiospermas"|""|"Plantae"|""|"VIES 62744"
