"Ctrl_Record_ID_Review","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","wcvp_kew_id","wcvp_family","wcvp_genus","wcvp_species","wcvp_infraspecies","wcvp_taxon_name","wcvp_authors","wcvp_rank","wcvp_taxonomic_status","wcvp_accepted_kew_id","wcvp_accepted_name","wcvp_accepted_authors","wcvp_parent_kew_id","wcvp_parent_name","wcvp_parent_authors","wcvp_reviewed","wcvp_publication","wcvp_original_name_id","wcvp_TAXON_NAME_U","wcvp_searchNotes","wcvp_searchedName","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_parentNameUsageID","fb2020_originalNameUsageID","fb2020_scientificName","fb2020_namePublishedIn","fb2020_namePublishedInYear","fb2020_higherClassification","fb2020_family","fb2020_specificEpithet","fb2020_infraspecificEpithet","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_modified","fb2020_bibliographicCitation","fb2020_references","fb2020_scientificNamewithoutAuthorship","fb2020_scientificNamewithoutAuthorship_U","fb2020_searchNotes","fb2020_searchedName","Ctrl_occurrenceID","Ctrl_bibliographicCitation","Ctrl_downloadAsSynonym","Ctrl_scientificNameSearched","Ctrl_scientificNameReference","Ctrl_acceptedNameUsage","Ctrl_scientificNameAuthorship","Ctrl_scientificName","Ctrl_scientificNameOriginalSource","Ctrl_family","Ctrl_genus","Ctrl_specificEpithet","Ctrl_infraspecificEpithet","Ctrl_modified","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_catalogNumber","Ctrl_identificationQualifier","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_typeStatus","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_fieldNumber","Ctrl_country","Ctrl_stateProvince","Ctrl_municipality","Ctrl_locality","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_occurrenceRemarks","Ctrl_comments","Ctrl_taxonRank","Ctrl_voucherAmostra","Ctrl_amostraVerificada","Ctrl_naoPossivelVerificar","Ctrl_observacaoNaoPossivelVerificar","Ctrl_dataVerificacao","Ctrl_verificadoPor","Ctrl_emailVerificador","Ctrl_scientificName_verified","Ctrl_family_verified","link_imagem_amostra"
738,"MEDEIROS","5462","SOLANACEAE_MEDEIROS_5462","2024_MEDEIROS_5462","","","","","","","","","","","","","","","","","","","","","",14836,,14716,,"Solanum pseudoquina A.St.-Hil.",,,"Flora e Funga;Angiospermas;Solanaceae A.Juss.;Solanum L.;Solanum pseudoquina A.St.-Hil.","Solanaceae","pseudoquina",,"ESPECIE","A.St.-Hil.","NOME_ACEITO","NOME_CORRETO",2020-08-30 08:48:33.381,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB14836","Solanum pseudoquina","SOLANUM PSEUDOQUINA","NOME_ACEITO","Solanum pseudoquina","jabot=SAMES:SAMES16899","jabot",,,,,"A.St.-Hil.","Solanum pseudoquina","Solanum pseudoquina A.St.-Hil.","SOLANACEAE","Solanum","pseudoquina",,2025-01-13,"SAMES","SAMES","SAMES16899",,,,,"5462","H. Medeiros",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Frutos imaturos verdes. Folhas discolores, face abaxial verde claro, adaxial verde escuro.",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=SAMES&codtestemunho=16899"
739,"MEDEIROS","5456","MELIACEAE_MEDEIROS_5456","2024_MEDEIROS_5456","","","","","","","","","","","","","","","","","","","","","",10007,,9998,,"Trichilia lepidota Mart.","Flora 22 (Beibl. 1): 54 1839",1839,"Flora e Funga;Angiospermas;Meliaceae A.Juss.;Trichilia P.Browne;Trichilia lepidota Mart.","Meliaceae","lepidota",,"ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO",2020-11-04 13:39:55.327,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB10007","Trichilia lepidota","TRICHILIA LEPIDOTA","NOME_ACEITO","Trichilia lepidota","jabot=SAMES:SAMES16900","jabot",,,,,"Mart.","Trichilia lepidota","Trichilia lepidota Mart.","MELIACEAE","Trichilia","lepidota",,2025-01-13,"SAMES","SAMES","SAMES16900",,,,,"5456","H. Medeiros",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Frutos imaturos verdes.",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=SAMES&codtestemunho=16900"
1820,"MEDEIROS","5462","SOLANACEAE_MEDEIROS_5462","2024_MEDEIROS_5462","","","","","","","","","","","","","","","","","","","","","",14836,,14716,,"Solanum pseudoquina A.St.-Hil.",,,"Flora e Funga;Angiospermas;Solanaceae A.Juss.;Solanum L.;Solanum pseudoquina A.St.-Hil.","Solanaceae","pseudoquina",,"ESPECIE","A.St.-Hil.","NOME_ACEITO","NOME_CORRETO",2020-08-30 08:48:33.381,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB14836","Solanum pseudoquina","SOLANUM PSEUDOQUINA","NOME_ACEITO","Solanum pseudoquina","splink=SAMES16899","splink",,,,,"A.St.-Hil.","Solanum pseudoquina","Solanum pseudoquina","Solanaceae","Solanum","pseudoquina",,,"UFES","SAMES","16899",,,,,"5462","H. Medeiros; F. A. Obermuller, M.P. Landeiro, E.C. Oliveira, A. A. Soares, C.N. Fraga, P. Labiak, R. C. Forzza.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"<nO>Frutos imaturos verdes. Folhas discolores, face abaxial verde claro, adaxial verde escuro. Habitat: Floresta Ombrófila Densa de Terras Baixas (Floresta de Tabuleiro) Habito: Arbusto</nO>",,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/SAMES16899"
1821,"MEDEIROS","5456","MELIACEAE_MEDEIROS_5456","2024_MEDEIROS_5456","","","","","","","","","","","","","","","","","","","","","",10007,,9998,,"Trichilia lepidota Mart.","Flora 22 (Beibl. 1): 54 1839",1839,"Flora e Funga;Angiospermas;Meliaceae A.Juss.;Trichilia P.Browne;Trichilia lepidota Mart.","Meliaceae","lepidota",,"ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO",2020-11-04 13:39:55.327,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB10007","Trichilia lepidota","TRICHILIA LEPIDOTA","NOME_ACEITO","Trichilia lepidota","splink=SAMES16900","splink",,,,,"Mart.","Trichilia lepidota","Trichilia lepidota","Meliaceae","Trichilia","lepidota",,,"UFES","SAMES","16900",,,,,"5456","H. Medeiros; F. A. Obermuller, M.P. Landeiro, E.C. Oliveira, A. A. Soares, C.N. Fraga, P. Labiak, R. C. Forzza.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"<nO>Frutos imaturos verdes. Habitat: Floresta Ombrófila Densa de Terras Baixas (Floresta de Tabuleiro). Ecótone entre Floresta de Tabuleiro e Floresta Submontana Habito: Árvore</nO>",,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/SAMES16900"
1905,"OBERMULLER","2034","RUBIACEAE_OBERMULLER_2034","2024_OBERMULLER_2034","","","","","","","","","","","","","","","","","","","","","",618221,,14153,,"Psychotria pedunculosa Rich.",,,"Flora e Funga;Angiospermas;Rubiaceae Juss.;Psychotria L.;Psychotria pedunculosa Rich.","Rubiaceae","pedunculosa",,"ESPECIE","Rich.","NOME_ACEITO",,2024-08-05 19:45:50.475,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB618221","Psychotria pedunculosa","PSYCHOTRIA PEDUNCULOSA","NOME_ACEITO","Psychotria pedunculosa","splink=SAMES16895","splink",,,,,"Rich.","Psychotria pedunculosa","Psychotria pedunculosa","Rubiaceae","Psychotria","pedunculosa",,,"UFES","SAMES","16895",,,,,"2034","F. A. Obermuller; E.C. Oliveira, A. A. Soares, H. Medeiros, C.N. Fraga, P. Labiak, R. C. Forzza.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"<nO>Flor branca Habitat: Floresta Ombrófila Densa de Terras Baixas (Floresta de Tabuleiro) Habito: Árvore</nO>",,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/SAMES16895"
735,"LABIAK","9096","MYRTACEAE_LABIAK_9096","2024_LABIAK_9096","","","","","","","","","","","","","","","","","","","","","",10415,,10338,,"Eugenia hirta O.Berg",,,"Flora e Funga;Angiospermas;Myrtaceae Juss.;Eugenia L.;Eugenia hirta O.Berg","Myrtaceae","hirta",,"ESPECIE","O.Berg","NOME_ACEITO","NOME_CORRETO",2020-12-28 20:28:16.915,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB10415","Eugenia hirta","EUGENIA HIRTA","NOME_ACEITO","Eugenia hirta","jabot=SAMES:SAMES16885","jabot",,,,,"O.Berg","Eugenia hirta","Eugenia hirta O.Berg","MYRTACEAE","Eugenia","hirta",,2025-01-13,"SAMES","SAMES","SAMES16885",,,,,"9096","P. Labiak",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada para Aldeia Alegria Nova, próximo à entrada da Trilha 2 do Programa Monitora.",2024,"5","4",-17.0397222,-39.2936111,"NA, Flores brancas",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=SAMES&codtestemunho=16885"
1909,"LABIAK","9096","MYRTACEAE_LABIAK_9096","2024_LABIAK_9096","","","","","","","","","","","","","","","","","","","","","",10415,,10338,,"Eugenia hirta O.Berg",,,"Flora e Funga;Angiospermas;Myrtaceae Juss.;Eugenia L.;Eugenia hirta O.Berg","Myrtaceae","hirta",,"ESPECIE","O.Berg","NOME_ACEITO","NOME_CORRETO",2020-12-28 20:28:16.915,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB10415","Eugenia hirta","EUGENIA HIRTA","NOME_ACEITO","Eugenia hirta","splink=SAMES16885","splink",,,,,"O.Berg","Eugenia hirta","Eugenia hirta","Myrtaceae","Eugenia","hirta",,,"UFES","SAMES","16885",,,,,"9096","P. Labiak; F. A. Obermuller, H. Medeiros, E.C. Oliveira, A. A. Soares, M.P. Landeiro, C.N. Fraga, R. C. Forzza.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada para Aldeia Alegria Nova, próximo à entrada da Trilha 2 do Programa Monitora.",2024,"5","4",-17.0397222,-39.2936111,"<nO>Flores brancas Habitat: Floresta de Muçununga Habito: Arbusto</nO>",,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/SAMES16885"
729,"LABIAK","9095","RUTACEAE_LABIAK_9095","2024_LABIAK_9095","","","","","","","","","","","","","","","","","","","","","",786,,784,,"Hortia brasiliana Vand. ex DC.",,,"Flora e Funga;Angiospermas;Rutaceae A.Juss.;Hortia Vand.;Hortia brasiliana Vand. ex DC.","Rutaceae","brasiliana",,"ESPECIE","Vand. ex DC.","NOME_ACEITO","NOME_CORRETO",2020-12-25 19:08:48.234,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB786","Hortia brasiliana","HORTIA BRASILIANA","Updated","Hortia arborea","jabot=SAMES:SAMES16876","jabot",,,,,"Engl.","Hortia arborea","Hortia arborea Engl.","RUTACEAE","Hortia","arborea",,2025-01-13,"SAMES","SAMES","SAMES16876",,,,,"9095","P. Labiak",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada para Aldeia Alegria Nova.",2024,"5","4",-17.0397222,-39.2936111,"NA,",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=SAMES&codtestemunho=16876"
1911,"LABIAK","9095","RUTACEAE_LABIAK_9095","2024_LABIAK_9095","","","","","","","","","","","","","","","","","","","","","",786,,784,,"Hortia brasiliana Vand. ex DC.",,,"Flora e Funga;Angiospermas;Rutaceae A.Juss.;Hortia Vand.;Hortia brasiliana Vand. ex DC.","Rutaceae","brasiliana",,"ESPECIE","Vand. ex DC.","NOME_ACEITO","NOME_CORRETO",2020-12-25 19:08:48.234,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB786","Hortia brasiliana","HORTIA BRASILIANA","Updated","Hortia arborea","splink=SAMES16876","splink",,,,,"Engl.","Hortia arborea","Hortia arborea","Rutaceae","Hortia","arborea",,,"UFES","SAMES","16876",,,,,"9095","P. Labiak; F. A. Obermuller, H. Medeiros, E.C. Oliveira, A. A. Soares, M.P. Landeiro, C.N. Fraga, R. C. Forzza.",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada para Aldeia Alegria Nova.",2024,"5","4",-17.0397222,-39.2936111,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/SAMES16876"
1609,"MATOS","1938","SCHIZAEACEAE_MATOS_1938","2009_MATOS_1938","","","","","","","","","","","","","","","","","","","","","",91482,,91480,,"Lygodium volubile Sw.","Journal für die Botanik 1801(2)/ 304 1803",1803,"Flora e Funga;Samambaias e Licófitas;Lygodiaceae M.Roem.;Lygodium Sw.;Lygodium volubile Sw.","Lygodiaceae","volubile",,"ESPECIE","Sw.","NOME_ACEITO","NOME_CORRETO",2020-12-30 02:56:04.565,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB91482","Lygodium volubile","LYGODIUM VOLUBILE","NOME_ACEITO","Lygodium volubile","splink=CEPEC:127066","splink",,,,,,"Lygodium volubile","Lygodium volubile","Schizaeaceae","Lygodium","volubile",,,"CEPLAC","CEPEC","127066",,"F. B. Matos",,,"1938","F. B. Matos",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Estrada prin cipal que atravessa o Parque.",2009,"11","9",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/catalognumber/127066/collectionCode/CEPEC"
1657,"MATOS","1935","PTERIDACEAE_MATOS_1935","2009_MATOS_1935","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,"","",0,"","","","","","","","",2021-10-31 21:13:33.77,"","","","","","","splink=CEPEC:127063","splink",,,,,,"Adiantum lucidum","Adiantum lucidum","Pteridaceae","Adiantum","lucidum",,,"CEPLAC","CEPEC","127063",,"F. B. Matos",,,"1935","F. B. Matos",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Estrada principal que atravessa o Parque, chegando no Km 6.",2009,"11","9",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/catalognumber/127063/collectionCode/CEPEC"
1478,"MATOS","1936","PTERIDACEAE_MATOS_1936","2009_MATOS_1936","","","","","","","","","","","","","","","","","","","","","",91806,,91805,,"Adiantum abscissum Schrad.","Gött. Gel. Anz. 1824: 872 1824",1824,"Flora e Funga;Samambaias e Licófitas;Pteridaceae E.D.M.Kirchn.;Adiantum L.;Adiantum abscissum Schrad.","Pteridaceae","abscissum",,"ESPECIE","Schrad.","NOME_ACEITO","NOME_CORRETO",2023-02-07 11:55:34.992,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB91806","Adiantum abscissum","ADIANTUM ABSCISSUM","NOME_ACEITO","Adiantum abscissum","splink=CEPEC:127064","splink",,,,,,"Adiantum abscissum","Adiantum abscissum","Pteridaceae","Adiantum","abscissum",,,"CEPLAC","CEPEC","127064",,"F. B. Matos",,,"1936","Matos, F. B.",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Estrada principal que atravessa o Parque, chegando no km 6 (solo argiloso). Borda da mata.",2009,"11","9",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/catalognumber/127064/collectionCode/CEPEC"
1472,"MATOS","1937","GLEICHENIACEAE_MATOS_1937","2009_MATOS_1937","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,"","",0,"","","","","","","","",2021-10-31 21:13:33.77,"","","","","","","splink=CEPEC:127065","splink",,,,,,"Dicranopteris flexuosa","Dicranopteris flexuosa","Gleicheniaceae","Dicranopteris","flexuosa",,,"CEPLAC","CEPEC","127065",,"F. B. Matos",,,"1937","F. B. Matos",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Estrada principal que atravessa o Parque.",2009,"11","9",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/catalognumber/127065/collectionCode/CEPEC"
1511,"MATOS","1939","SELAGINELLACEAE_MATOS_1939","2009_MATOS_1939","","","","","","","","","","","","","","","","","","","","","",92104,,92048,,"Selaginella producta Baker",,,"Flora e Funga;Samambaias e Licófitas;Selaginellaceae Willk.;Selaginella P.Beauv.;Selaginella producta Baker","Selaginellaceae","producta",,"ESPECIE","Baker","NOME_ACEITO","NOME_CORRETO",2020-02-06 15:52:19.995,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB92104","Selaginella producta","SELAGINELLA PRODUCTA","NOME_ACEITO","Selaginella producta","splink=CEPEC:127067","splink",,,,,,"Selaginella producta","Selaginella producta","Selaginellaceae","Selaginella","producta",,,"CEPLAC","CEPEC","127067",,"F. B. Matos",,,"1939","Matos, F. B.",,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Estrada principal que atravessa o Parque.",2009,"11","9",-17.183333,-39.333333,,,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/catalognumber/127067/collectionCode/CEPEC"
265,"SIQUEIRA","900","RUBIACEAE_SIQUEIRA_900","2013_SIQUEIRA_900","","","","","","","","","","","","","","","","","","","","","",618221,,14153,,"Psychotria pedunculosa Rich.",,,"Flora e Funga;Angiospermas;Rubiaceae Juss.;Psychotria L.;Psychotria pedunculosa Rich.","Rubiaceae","pedunculosa",,"ESPECIE","Rich.","NOME_ACEITO",,2024-08-05 19:45:50.475,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB618221","Psychotria pedunculosa","PSYCHOTRIA PEDUNCULOSA","NOME_ACEITO","Psychotria pedunculosa","reflora=RB00843792","reflora",,,,,"Rich.","Psychotria pedunculosa","RUBIACEAE Psychotria pedunculosa Rich.","Rubiaceae","Psychotria","pedunculosa",,,,"RB","RB00843792",,"A.M.Marinho","24/01/2022","não","900","G.S. Siqueira",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada próximo a Torre.",2013,"10","26",-17.0927777777778,-39.3283333333333,"Terrestre, porte arbustivo 5m, fruto imaturo verde, Mata de Tabuleiro",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=RB00843792"
269,"SIQUEIRA","901","APOCYNACEAE_SIQUEIRA_901","2013_SIQUEIRA_901","","","","","","","","","","","","","","","","","","","","","",15558,,15557,,"Hancornia speciosa Gomes",,,"Flora e Funga;Angiospermas;Apocynaceae Juss.;Hancornia Gomes;Hancornia speciosa Gomes","Apocynaceae","speciosa",,"ESPECIE","Gomes","NOME_ACEITO","NOME_CORRETO",2023-12-21 19:38:08.722,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB15558","Hancornia speciosa","HANCORNIA SPECIOSA","NOME_ACEITO","Hancornia speciosa","reflora=RB00843826","reflora",,,,,"Gomes","Hancornia speciosa","APOCYNACEAE Hancornia speciosa Gomes","Apocynaceae","Hancornia","speciosa",,,,"RB","RB00843826",,"G.S. Siqueira","30/10/2013","não","901","G.S. Siqueira",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada próximo a Torre.",2013,"10","26",-17.0927777777778,-39.3283333333333,"Terrestre, porte arbóreo 4m, flor branca, fruto imaturo avermelhado, Mata de Tabuleiro",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=RB00843826"
363,"SIQUEIRA","900","RUBIACEAE_SIQUEIRA_900","2013_SIQUEIRA_900","","","","","","","","","","","","","","","","","","","","","",618221,,14153,,"Psychotria pedunculosa Rich.",,,"Flora e Funga;Angiospermas;Rubiaceae Juss.;Psychotria L.;Psychotria pedunculosa Rich.","Rubiaceae","pedunculosa",,"ESPECIE","Rich.","NOME_ACEITO",,2024-08-05 19:45:50.475,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB618221","Psychotria pedunculosa","PSYCHOTRIA PEDUNCULOSA","NOME_ACEITO","Psychotria pedunculosa","jabot=RB:RB00843792","jabot",,,,,"Rich.","Psychotria pedunculosa","Psychotria pedunculosa Rich.","RUBIACEAE","Psychotria","pedunculosa",,2022-02-07,"RB","RB","RB00843792",,"A.M.Marinho","24/1/2022",,"900","G.S. Siqueira",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada próximo a Torre.",2013,"10","26",-17.0927777,-39.3283334,"NA, Terrestre, porte arbustivo 5m, fruto imaturo verde",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=00843792"
421,"SIQUEIRA","901","APOCYNACEAE_SIQUEIRA_901","2013_SIQUEIRA_901","","","","","","","","","","","","","","","","","","","","","",15558,,15557,,"Hancornia speciosa Gomes",,,"Flora e Funga;Angiospermas;Apocynaceae Juss.;Hancornia Gomes;Hancornia speciosa Gomes","Apocynaceae","speciosa",,"ESPECIE","Gomes","NOME_ACEITO","NOME_CORRETO",2023-12-21 19:38:08.722,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB15558","Hancornia speciosa","HANCORNIA SPECIOSA","NOME_ACEITO","Hancornia speciosa","jabot=RB:RB00843826","jabot",,,,,"Gomes","Hancornia speciosa","Hancornia speciosa Gomes","APOCYNACEAE","Hancornia","speciosa",,2014-07-08,"RB","RB","RB00843826",,"G.S. Siqueira","30/10/2013",,"901","G.S. Siqueira",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada próximo a Torre.",2013,"10","26",-17.0927777,-39.3283334,"NA, Terrestre, porte arbóreo 4m, flor branca, fruto imaturo avermelhado",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=00843826"
259,"DANEU","223","BIGNONIACEAE_DANEU_223","2009_DANEU_223","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Jacaranda","reflora=RB00779382","reflora",,,,,,"Jacaranda","BIGNONIACEAE","Bignoniaceae","Jacaranda",,,,,"RB","RB00779382",,"Sem determinador",,"não","223","L. Daneu",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada à esquerda no KM 8 da estrada principal que atravessa o Parque.",2009,"11","03",-17.1833333333333,-39.3333333333333,"Árvore ca. 12m alt. Folhas verdes-brilhantes com a face inferior opaca. Flores roxas, NA",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=RB00779382"
1340,"DANEU","223","BIGNONIACEAE_DANEU_223","2009_DANEU_223","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Jacaranda","jabot=RB:RB00779382","jabot",,,,,,"Jacaranda","Jacaranda","BIGNONIACEAE","Jacaranda",,,2014-07-08,"RB","RB","RB00779382",,,,,"223","L. Daneu",,"Brasil","Bahia","Prado","Parque Nacional do Descobrimento. Estrada à esquerda no KM 8 da estrada principal que atravessa o Parque.",2009,"11","3",-17.1833333,-39.3333333,"NA, Árvore ca. 12m alt. Folhas verdes-brilhantes com a face inferior opaca. Flores roxas",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=00779382"
